id_entrance;meetcode;name_ru;name_en;id_station;direction;lat;lon;max_width;min_step;min_step_ramp;lift;lift_minus_step;min_rail_width;max_rail_width;max_angle;escalator;time
14800;1;"шоссе Энтузиастов, кинотеатр ""Факел""";"shosse Entuziastov, cinema ""Fakel""";82;in;55.7516306;37.7162886;740;43;15;0;0;290;690;19;1;203
14801;1;"шоссе Энтузиастов, кинотеатр ""Факел""";"shosse Entuziastov, cinema ""Fakel""";82;out;55.7516306;37.7162886;740;43;10;0;0;350;690;19;1;203
14810;2;шоссе Энтузиастов, трамвайная остановка;shosse Entuziastov, tramway stop;82;in;55.7515293;37.7163578;740;41;41;0;0;0;0;0;1;201
14811;2;"шоссе Энтузиастов, кинотеатр ""Факел""";shosse Entuziastov, tramway stop;82;out;55.7515293;37.7163578;740;41;36;0;0;350;950;19;1;201
14820;4;ул. Авиамоторная, ул. Красноказарменная;ul. Aviamotornaja, ul. Krasnokazarmennaja;82;in;55.7519588;37.71678911;740;44;44;0;0;0;0;0;1;204
14821;4;ул. Авиамоторная, ул. Красноказарменная;ul. Aviamotornaja, ul. Krasnokazarmennaja;82;out;55.7519588;37.71678911;740;44;39;0;0;350;950;19;1;204
14830;3;шоссе Энтузиастов, 2-й Кабельный проезд;shosse Entuziastov, Vtoroj Kabel'nyj proezd;82;in;55.7512042;37.7165431;740;41;15;0;0;280;680;15;1;201
14831;3;шоссе Энтузиастов, 2-й Кабельный проезд;shosse Entuziastov, Vtoroj Kabel'nyj proezd;82;out;55.7512042;37.7165431;740;41;10;0;0;350;680;18;1;201
14840;7;сквер им. Калинина, Лефортовский рынок;skver im. Kalinina, Lefortovskij market;82;in;55.75228308;37.71715318;740;42;42;0;0;0;0;0;1;202
14841;7;сквер им. Калинина, Лефортовский рынок;skver im. Kalinina, Lefortovskij market;82;out;55.75228308;37.71715318;740;42;37;0;0;350;950;19;1;202
14850;8;Дангауэровский путепровод;Dangaujerovskij overpass;82;in;55.75191105;37.71755903;740;41;41;0;0;0;0;0;1;201
14851;8;Дангауэровский путепровод;Dangaujerovskij overpass;82;out;55.75191105;37.71755903;740;41;36;0;0;350;950;19;1;201
14860;6;ул. Авиамоторная, ж/д платформа;ul. Aviamotornaja, railway platform;82;in;55.7509103;37.7178209;740;43;15;0;0;280;680;15;1;203
14861;6;ул. Авиамоторная, ж/д платформа;ul. Aviamotornaja, railway platform;82;out;55.7509103;37.7178209;740;43;10;0;0;350;680;18;1;203
14870;9;"ж/д платформа ""Новая"", ул. 2-я Кабельная";"railway platform ""Novaja"", ul. Vtoraja Kabel'naja";82;in;55.7510902;37.7179455;740;43;16;0;0;280;680;15;1;203
14871;9;"ж/д платформа ""Новая"", ул. 2-я Кабельная";"railway platform ""Novaja"", ul. Vtoraja Kabel'naja";82;out;55.7510902;37.7179455;740;43;11;0;0;350;680;18;1;203
14880;5;"ул. Авиамоторная, НИИ ""Интеграл""";"ul. Aviamotornaja, NII ""Integral""";82;in;55.7508406;37.7175337;740;44;44;0;0;0;0;0;1;204
14881;5;"ул. Авиамоторная, НИИ ""Интеграл""";"ul. Aviamotornaja, NII ""Integral""";82;out;55.7508406;37.7175337;740;44;39;0;0;350;950;19;1;204
14890;3;Автозаводская пл., 1-й, 2-й Автозаводский пр-д;Avtozavodskaja square, Pervyj i Vtoroj Avtozavodskij proezd;29;both;55.7063731;37.65727076;720;1;1;0;0;0;0;0;1;161
14900;1;"ул. Мастеркова, стадион ""Торпедо""";"ul. Masterkova, staduim ""Torpedo""";29;both;55.70864009;37.6573207;720;36;5;0;0;330;820;20;1;196
14910;2;ул. Автозаводская;ul. Avtozavodskaja;29;both;55.70840587;37.65828504;720;35;3;0;0;310;800;20;1;195
14920;5;ул. Дмитрия Ульянова, ул. Ивана Бабушкина;ul. Dmitrija Ul'janova, ul. Ivana Babushkina;101;out;55.68718607;37.57238937;740;31;31;0;0;0;0;0;1;191
14921;6;ул. Профсоюзная, ул. Львова, ул. Кедрова;ul. Profsojuznaja, ul. L'vova, ul. Kedrova;101;out;55.68698826;37.57219156;740;34;34;0;0;0;0;0;1;194
14922;5;ул. Дмитрия Ульянова, ул. Ивана Бабушкина;ul. Dmitrija Ul'janova, ul. Ivana Babushkina;101;in;55.68718607;37.57238937;740;58;58;0;0;0;0;0;0;118
14923;6;ул. Профсоюзная, ул. Львова, ул. Кедрова;ul. Profsojuznaja, ul. L'vova, ul. Kedrova;101;in;55.68698826;37.57219156;740;61;61;0;0;0;0;0;0;121
14930;7;ул. Дмитрия Ульянова, ул. Новочеремушкинская;ul. Dmitrija Ul'janova, ul. Novocheremushkinskaja;101;out;55.6869716;37.57305897;740;32;32;0;0;0;0;0;1;192
14931;8;ул. Профсоюзная, ул. Кедрова;ul. Profsojuznaja, ul. Kedrova;101;out;55.68677536;37.57284763;740;34;34;0;0;0;0;0;1;194
14932;7;ул. Дмитрия Ульянова, ул. Новочеремушкинская;ul. Dmitrija Ul'janova, ul. Novocheremushkinskaja;101;in;55.6869716;37.57305897;740;59;59;0;0;0;0;0;0;119
14933;8;ул. Профсоюзная, ул. Кедрова;ul. Profsojuznaja, ul. Kedrova;101;in;55.68677536;37.57284763;740;61;61;0;0;0;0;0;0;121
14940;1;проспект 60-летия Октября, Черемушкинский пр-д;prospekt Shestidesjatiletija Oktjabrja, Cheremushkinskij proezd;101;both;55.68881224;37.57414197;740;48;23;0;0;290;760;22;0;108
14941;2;ул. Дмитрия Ульянова, Эндокринологический центр;ul. Dmitrija Ul'janova, Endocrinology center;101;both;55.68861454;37.57392692;740;51;51;0;0;0;0;0;0;111
14950;3;проспект 60-летия Октября, ул. Гримау;prospekt Shestidesjatiletija Oktjabrja, ul. Grimau;101;both;55.68861939;37.57484329;740;47;47;0;0;0;0;0;0;107
14951;4;площадь Хо Ши Мина;square Ho Shi Mina;101;both;55.68833914;37.5745457;740;51;23;0;0;290;760;24;0;111
14960;6;ул. Воздвиженка, РГБ;ul. Vozdvizhenka, RGB;54;in;55.75227573;37.61012101;730;77;46;0;0;310;860;20;0;137
14961;6;ул. Воздвиженка, РГБ;ul. Vozdvizhenka, RGB;54;out;55.75227573;37.61012101;550;80;49;0;0;310;860;20;0;140
14962;6;ул. Воздвиженка, РГБ;ul. Vozdvizhenka, RGB;44;in;55.75227573;37.61012101;730;62;31;0;0;310;860;20;1;222
14963;6;ул. Воздвиженка, РГБ;ul. Vozdvizhenka, RGB;44;out;55.75227573;37.61012101;550;65;34;0;0;310;860;20;1;225
14964;6;ул. Воздвиженка, РГБ;ul. Vozdvizhenka, RGB;11;in;55.75227573;37.61012101;730;87;56;0;0;310;860;20;0;147
14965;6;ул. Воздвиженка, РГБ;ul. Vozdvizhenka, RGB;11;out;55.75227573;37.61012101;550;90;59;0;0;310;860;20;0;150
14970;4;ул. Моховая, РГБ;ul. Mohovaja, RGB;54;in;55.75198235;37.61026076;730;71;71;0;0;0;0;0;0;131
14971;4;ул. Моховая, РГБ;ul. Mohovaja, RGB;54;out;55.75198235;37.61026076;550;74;74;0;0;0;0;0;0;134
14972;4;ул. Моховая, РГБ;ul. Mohovaja, RGB;44;in;55.75198235;37.61026076;730;56;56;0;0;0;0;0;1;216
14973;4;ул. Моховая, РГБ;ul. Mohovaja, RGB;44;out;55.75198235;37.61026076;550;59;59;0;0;0;0;0;1;219
14974;4;ул. Моховая, РГБ;ul. Mohovaja, RGB;11;in;55.75198235;37.61026076;730;81;81;0;0;0;0;0;0;141
14975;4;ул. Моховая, РГБ;ul. Mohovaja, RGB;11;out;55.75198235;37.61026076;550;84;84;0;0;0;0;0;0;144
14976;1;ул. Моховая, ул. Знаменка;ul. Mohovaja, ul. Znamenka;11;out;55.75053692;37.60920082;730;29;29;0;0;0;0;0;1;189
14977;1;ул. Моховая, ул. Знаменка;ul. Mohovaja, ul. Znamenka;140;out;55.75053692;37.60920082;730;23;23;0;0;0;0;0;2;283
14978;1;ул. Моховая, ул. Знаменка;ul. Mohovaja, ul. Znamenka;11;in;55.75053692;37.60920082;730;69;69;0;0;0;0;0;0;129
14979;1;ул. Моховая, ул. Знаменка;ul. Mohovaja, ul. Znamenka;140;in;55.75053692;37.60920082;730;63;63;0;0;0;0;0;1;223
14980;9;Александровский сад, кассы Московского Кремля;Aleksandrovskij sad, Moscow Kremlin ticket office;54;in;55.75188995;37.61254218;730;83;52;0;0;350;710;20;0;143
14981;9;Александровский сад, кассы Московского Кремля;Aleksandrovskij sad, Moscow Kremlin ticket office;54;out;55.75188995;37.61254218;550;86;55;0;0;350;710;20;0;146
14982;9;Александровский сад, кассы Московского Кремля;Aleksandrovskij sad, Moscow Kremlin ticket office;44;in;55.75188995;37.61254218;730;68;37;0;0;350;710;20;1;228
14983;9;Александровский сад, кассы Московского Кремля;Aleksandrovskij sad, Moscow Kremlin ticket office;44;out;55.75188995;37.61254218;550;71;40;0;0;350;710;20;1;231
14984;9;Александровский сад, кассы Московского Кремля;Aleksandrovskij sad, Moscow Kremlin ticket office;11;in;55.75188995;37.61254218;730;93;62;0;0;350;710;20;0;153
14985;9;Александровский сад, кассы Московского Кремля;Aleksandrovskij sad, Moscow Kremlin ticket office;11;out;55.75188995;37.61254218;550;96;65;0;0;350;710;20;0;156
14990;1;проспект Мира;prospekt Mira;91;out;55.80768499;37.63865132;740;1;1;0;0;0;0;0;1;161
14991;2;проспект Мира;prospekt Mira;91;in;55.80790697;37.63856947;740;3;3;0;0;0;0;0;1;163
15000;1;ул. Ключевая;ul. Kljuchevaja;225;both;55.63218265;37.76710805;800;71;30;2;71;0;1000;2;0;131
15010;2;ул. Братеевская;ul. Brateevskaja;225;both;55.63370843;37.76521561;800;3;0;0;0;0;1000;6;1;163
15011;3;ул. Братеевская;ul. Brateevskaja;225;both;55.6337779;37.76548359;800;3;0;0;0;0;1000;6;1;163
15020;2;ул. Череповецкая, парк Чермянка;ul. Cherepoveckaja, park Chermjanka;129;both;55.89876237;37.58644996;740;64;34;0;0;300;770;22;0;124
15022;1;Алтуфьевское шоссе, пандус;Altuf'evskoe shosse, ramp;129;both;55.89901875;37.58642494;900;30;0;0;0;300;770;22;0;90
15030;5;ул. Череповецкая;ul. Cherepoveckaja;129;both;55.897074;37.58659065;740;61;36;0;0;300;780;22;0;121
15032;6;Алтуфьевское шоссе, ул. Илимская;Altuf'evskoe shosse, ul. Ilimskaja;129;both;55.8966394;37.58656877;740;56;1;0;0;400;780;22;0;116
15040;7;ул. Лескова, Шенкурский пр-д;ul. Leskova, Shenkurskij proezd;129;both;55.89706149;37.58781629;740;63;0;0;0;420;780;22;0;123
15042;8;ул. Пришвина;ul. Prishvina;129;both;55.89661438;37.58781004;740;62;37;0;0;300;780;22;0;122
15050;4;ул. Лескова;ul. Leskova;129;both;55.89874361;37.5878413;740;67;37;0;0;300;770;22;0;127
15052;3;Алтуфьевский лесопарк;Altuf'evskij lesopark;129;both;55.89923136;37.58785693;740;71;1;0;0;390;770;22;0;131
15060;1;"дублер Варшавского шоссе, ЖК ""Аннинский"", лесопарк";"dubler Varshavskogo shosse, housing estate ""Anninskij"", lesopark";163;both;55.5838751;37.59659198;740;39;0;0;0;420;870;20;1;199
15062;2;Варшавское шоссе (четная сторона);Varshavskoe shosse (even side);163;both;55.58342837;37.59714;740;36;1;0;0;410;870;20;1;196
15070;6;Варшавское шоссе, перехватывающая парковка, ГАИ;Varshavskoe shosse, parking, GAI;163;both;55.58143608;37.59616882;800;66;2;0;0;370;940;23;0;126
15072;4;Варшавское шоссе (нечетная сторона), Макдональдс;Varshavskoe shosse (odd side), McDonalds;163;both;55.58368087;37.59789612;740;31;31;0;0;0;0;0;1;191
15074;3;Варшавское шоссе;Varshavskoe shosse;163;both;55.58362928;37.59731537;740;0;0;0;0;0;1000;5;1;160
15076;5;Варшавское шоссе (нечетная сторона), пандус;Varshavskoe shosse (odd side), ramp;163;both;55.58353797;37.59783369;740;1;1;0;0;0;1000;5;1;161
15080;2;улица Воздвиженка, Генштаб;ulica Vozdvizhenka, Genshtab;44;both;55.75240905;37.60339122;735;0;0;0;0;0;0;0;1;160
15090;1;"кинотеатр ""Художественный""";"cinema ""Hudozhestvennyj""";55;in;55.75214597;37.60167518;750;67;67;0;0;0;0;0;0;127
15091;2;ул. Воздвиженка;ul. Vozdvizhenka;55;in;55.75219096;37.60156045;750;67;67;0;0;0;0;0;0;127
15092;3;Гоголевский бульвар;Gogolevskiy boulevard;55;out;55.75215385;37.60146259;550;68;68;0;0;0;0;0;0;128
15100;2;Финансовая академия, ул. Викторенко;Finansovaja akademija, ul. Viktorenko;37;out;55.80048732;37.53048858;720;49;21;0;0;300;620;20;1;209
15101;2;Финансовая академия, ул. Викторенко;Finansovaja akademija, ul. Viktorenko;37;in;55.80048732;37.53048858;720;70;42;0;0;300;620;20;0;130
15110;1;"галерея ""Аэропорт"", МАДИ";"galereja ""Aeroport"", MADI";37;out;55.8013473;37.53183845;720;52;21;0;0;300;620;20;1;212
15111;1;"галерея ""Аэропорт"", МАДИ";"galereja ""Aeroport"", MADI";37;in;55.8013473;37.53183845;720;73;42;0;0;300;620;20;0;133
15120;4;Ленинградский проспект, ул. 1-я Аэропортовская;Leningradskij prospekt, ul. Pervaja Aeroportovskaja;37;both;55.79999492;37.53439016;720;58;58;0;0;0;0;0;0;118
15130;3;Ленинградский проспект;Leningradskij prospekt;37;both;55.80097876;37.53211329;720;58;58;0;0;0;0;0;0;118
15140;5;ул. Менжинского, ул. Енисейская;ul. Menzhinskogo, ul. Enisejskaja;87;both;55.86880566;37.6634266;750;33;33;0;0;0;0;0;1;193
15142;6;ул. Енисейская, ул. Ленская;ul. Enisejskaja, ul. Lenskaja;87;both;55.86842135;37.66322404;750;34;0;0;0;320;750;18;1;194
15150;1;ул. Енисейская, Староватутинский пр-д, к Яузе;ul. Enisejskaja, Starovatutinskij proezd, Jauza river;87;both;55.87075771;37.66440054;740;61;37;0;0;310;770;22;0;121
15152;2;ул. Менжинского, Олонецкий пр-д;ul. Menzhinskogo, Oloneckij proezd;87;both;55.87038866;37.66421741;740;67;30;0;0;370;770;22;0;127
15160;3;ул. Енисейская, Староватутинский пр-д, ул. Тайнинская;ul. Enisejskaja, Starovatutinskij proezd, ul. Tajninskaja;87;both;55.87062452;37.66528708;740;54;30;0;0;310;770;22;0;114
15162;4;ул. Менжинского, ул. Тайнинская;ul. Menzhinskogo, ul. Tajninskaja;87;both;55.87025131;37.66509979;740;59;35;0;0;350;800;22;0;119
15170;3;ул. Барклая, ул. Сеславинская;ul. Barklaja, ul. Seslavinskaja;61;in;55.74366355;37.49740014;550;28;28;0;0;0;0;0;0;88
15171;1;"ул. Барклая, ТЦ ""Горбушкин двор""";"ul. Barklaja, shopping mall ""Gorbushkin dvor""";61;out;55.74361366;37.49744326;560;28;28;0;0;0;0;0;0;88
15180;2;"ул. Барклая, ТЦ ""Горбушкин двор""";"ul. Barklaja, shopping mall ""Gorbushkin dvor""";61;in;55.74382973;37.49819683;550;28;28;0;0;0;0;0;0;88
15181;4;ул. Барклая, ул. Сеславинская;ul. Barklaja, ul. Seslavinskaja;61;out;55.74387722;37.49815201;560;28;28;0;0;0;0;0;0;88
15190;4;ул. Баррикадная;ul. Barrikadnaja;120;out;55.76075223;37.5815535;730;0;0;0;0;0;0;0;1;160
15191;3;ул. Баррикадная;ul. Barrikadnaja;120;in;55.76064941;37.58123922;730;0;0;0;0;0;0;0;1;160
15200;1;ул. Бауманская;ul. Baumanskaya;47;out;55.77235933;37.67920882;550;0;0;0;0;0;0;0;1;160
15201;1;ул. Бауманская;ul. Baumanskaya;47;in;55.77233436;37.67881619;700;0;0;0;0;0;0;0;1;160
15210;1;Хорошевское шоссе, ул. Розанова;Horoshevskoe shosse, ul. Rozanova;122;out;55.77335546;37.54447085;810;31;1;0;0;300;840;24;1;191
15211;1;Хорошевское шоссе, ул. Розанова;Horoshevskoe shosse, ul. Rozanova;122;in;55.77335546;37.54447085;810;78;48;0;0;300;840;24;0;138
15220;2;"Хорошевское шоссе, ТЦ ""На Беговой""";"Horoshevskoe shosse, shopping mall ""Na Begovoj""";122;out;55.7739818;37.54452534;810;36;1;0;0;310;810;22;1;196
15221;2;"Хорошевское шоссе, ТЦ ""На Беговой""";"Horoshevskoe shosse, shopping mall ""Na Begovoj""";122;in;55.7739818;37.54452534;810;83;48;0;0;310;810;22;0;143
15230;4;Хорошевское шоссе, автобусная остановка, ж/д платформа;Horoshevskoe shosse, bus stop, railway platform;122;out;55.77326352;37.54905697;740;40;40;0;0;0;0;0;1;200
15231;4;Хорошевское шоссе, автобусная остановка, ж/д платформа;Horoshevskoe shosse, bus stop, railway platform;122;in;55.77326352;37.54905697;740;73;73;0;0;0;0;0;0;133
15232;3;ж/д платформа ;railway platform ;122;out;55.77295218;37.54898761;740;55;55;0;0;0;0;0;1;215
15233;3;ж/д платформа ;railway platform ;122;in;55.77295218;37.54898761;740;88;88;0;0;0;0;0;0;148
15234;5;Хорошевское шоссе, автобусная остановка, пандус;Horoshevskoe shosse, bus stop, ramp;122;out;55.7732861;37.54869805;740;2;2;0;0;0;1000;5;1;162
15235;5;Хорошевское шоссе, автобусная остановка, пандус;Horoshevskoe shosse, bus stop, ramp;122;in;55.7732861;37.54869805;740;35;35;0;0;0;1000;5;0;95
15240;6;"ул. Беговая, ОЦ ""На Беговой""";"ul. Begovaja, office center ""Na Begovoj""";122;out;55.77435794;37.54927579;740;48;37;0;0;0;1000;4;1;208
15241;6;"ул. Беговая, ОЦ ""На Беговой""";"ul. Begovaja, office center ""Na Begovoj""";122;in;55.77435794;37.54927579;740;81;70;0;0;0;1000;4;0;141
15250;6;Грузинский вал, Белорусский вокзал;Gruzinskij val, Belorusskij railway station;67;in;55.77541963;37.5827102;720;2;2;0;0;0;0;0;1;162
15251;7;Грузинский вал, Белорусский вокзал;Gruzinskij val, Belorusskij railway station;67;out;55.77530248;37.58280105;800;0;0;0;0;0;0;0;1;160
15260;4;вход в здание Белорусского вокзала;entrance to Belorusskij railway station building;35;in;55.77725873;37.58218169;720;0;0;0;0;0;0;0;1;160
15261;2;Белорусский вокзал, аэроэкспресс;Belorusskij railway station, aeroexpress;35;out;55.77749761;37.58223151;720;0;0;0;0;0;0;0;1;160
15262;1;Ленинградский пр-т, путепровод;Leningradskij prospekt, overpass;35;in;55.77755623;37.58214505;720;40;40;0;0;0;0;0;1;200
15270;3;Бутырский вал;Butyrskij val;67;both;55.77743145;37.58571551;550;68;5;0;0;320;760;22;1;228
15271;5;ул. Лесная;ul. Lesnaja;67;both;55.77765498;37.58624537;550;73;38;0;0;320;760;22;1;233
15281;5;НИИ вычислительных комплексов им.М.А.Карцева;NII vychislitel'nyh kompleksov im.M.A.Karceva;105;both;55.64185264;37.52542177;740;56;24;0;0;320;770;18;0;116
15283;6;НИИ вычислительных комплексов им.М.А.Карцева;NII vychislitel'nyh kompleksov im.M.A.Karceva;105;both;55.64158349;37.5252317;740;50;50;0;0;0;0;0;0;110
15291;7;АШАН Сити;"""AUCHAN City"" shopping mall";105;both;55.64172778;37.52606968;740;59;25;0;0;310;780;20;0;119
15293;8;АШАН Сити;"""AUCHAN City"" shopping mall";105;both;55.64144614;37.52587406;740;53;53;0;0;0;0;0;0;113
15300;1;ул. Профсоюзная (дублер);ul. Profsojuznaja (dubler);105;both;55.64381025;37.52676615;740;38;38;0;0;0;0;0;1;198
15301;2;ул. Профсоюзная (дублер);ul. Profsojuznaja (dubler);105;both;55.64351751;37.52657747;740;32;0;0;0;330;780;17;1;192
15310;3;ул. Генерала Антонова;ul. Generala Antonova;105;both;55.64368538;37.52741684;740;31;31;0;0;0;0;0;1;191
15311;4;ул. Генерала Антонова;ul. Generala Antonova;105;both;55.64342178;37.52722399;740;28;0;0;0;330;780;20;1;188
15320;5;"ТВК ""Миллион мелочей""";"shopping mall ""Million melochej""";130;out;55.88409675;37.60478381;720;39;34;0;0;500;1000;17;1;199
15321;5;"ТВК ""Миллион мелочей""";"shopping mall ""Million melochej""";130;in;55.88409675;37.60478381;720;76;71;0;0;500;1000;17;0;136
15322;5;"БЦ ""Бибиревский""";"business center ""Bibirevskij""";130;out;55.88386922;37.60425105;720;37;1;0;0;500;960;17;1;197
15323;3;"БЦ ""Бибиревский""";"business center ""Bibirevskij""";130;in;55.88386922;37.60425105;720;74;38;0;0;500;960;17;0;134
15330;1;"ул. Костромская, ТЦ ""Александр Лэнд""";"ul. Kostromskaja, shopping mall ""Alexander Land""";130;both;55.88443672;37.60130892;730;49;27;0;0;300;740;24;0;109
15332;2;ул. Костромкая, ул. Бибиревская;ul. Kostromkaja, ul. Bibirevskaja;130;both;55.8841991;37.60167786;730;50;0;0;0;350;740;24;0;110
15340;6;ул. Пришвина, ул. Плещеева;ul. Prishvina, ul. Plescheeva;130;out;55.88360422;37.60542062;720;43;38;0;0;500;1000;17;0;103
15341;6;ул. Пришвина, ул. Плещеева;ul. Prishvina, ul. Plescheeva;130;in;55.88360422;37.60542062;720;80;75;0;0;500;1000;17;0;140
15342;4;"ТК ""Гран плюс""";"shopping mall ""Gran plus""";130;out;55.88337669;37.60489202;720;38;0;0;0;500;870;20;0;98
15343;4;"ТК ""Гран плюс""";"shopping mall ""Gran plus""";130;in;55.88337669;37.60489202;720;75;37;0;0;500;870;20;0;135
15350;3;ул. Воздвиженка, Староваганьковский пер.;ul. Vozdvizhenka, Starovagan'kovskij per.;54;both;55.75229634;37.60889863;800;41;41;0;0;0;0;0;0;101
15351;3;ул. Воздвиженка, Староваганьковский пер.;ul. Vozdvizhenka, Starovagan'kovskij per.;44;both;55.75229634;37.60889863;800;60;60;0;0;0;0;0;1;220
15352;3;ул. Воздвиженка, Староваганьковский пер.;ul. Vozdvizhenka, Starovagan'kovskij per.;11;both;55.75229634;37.60889863;800;85;85;0;0;0;0;0;0;145
15353;5;ул. Манежная;ul. Manezhnaja;54;in;55.75175535;37.61220038;730;100;69;0;0;350;710;20;0;160
15354;5;ул. Манежная;ul. Manezhnaja;54;out;55.75175535;37.61220038;550;103;72;0;0;350;710;20;0;163
15355;5;ул. Манежная;ul. Manezhnaja;44;in;55.75175535;37.61220038;730;85;54;0;0;350;710;20;1;245
15356;5;ул. Манежная;ul. Manezhnaja;44;out;55.75175535;37.61220038;550;88;57;0;0;350;710;20;1;248
15357;5;ул. Манежная;ul. Manezhnaja;11;in;55.75175535;37.61220038;730;110;79;0;0;350;710;20;0;170
15358;5;ул. Манежная;ul. Manezhnaja;11;out;55.75175535;37.61220038;550;113;82;0;0;350;710;20;0;173
15360;7;ул. Воздвиженка, ул. Моховая, факультет журналистики МГУ;ul. Vozdvizhenka, ul. Mohovaja, MSU faculty of journalism;54;in;55.75259653;37.61085057;730;71;46;0;0;430;710;23;0;131
15361;7;ул. Воздвиженка, ул. Моховая, факультет журналистики МГУ;ul. Vozdvizhenka, ul. Mohovaja, MSU faculty of journalism;54;out;55.75259653;37.61085057;550;74;49;0;0;430;710;23;0;134
15362;7;ул. Воздвиженка, ул. Моховая, факультет журналистики МГУ;ul. Vozdvizhenka, ul. Mohovaja, MSU faculty of journalism;44;in;55.75259653;37.61085057;730;56;31;0;0;430;710;23;1;216
15363;7;ул. Воздвиженка, ул. Моховая, факультет журналистики МГУ;ul. Vozdvizhenka, ul. Mohovaja, MSU faculty of journalism;44;out;55.75259653;37.61085057;550;59;34;0;0;430;710;23;1;219
15364;7;ул. Воздвиженка, ул. Моховая, факультет журналистики МГУ;ul. Vozdvizhenka, ul. Mohovaja, MSU faculty of journalism;11;in;55.75259653;37.61085057;730;81;56;0;0;430;710;23;0;141
15365;7;ул. Воздвиженка, ул. Моховая, факультет журналистики МГУ;ul. Vozdvizhenka, ul. Mohovaja, MSU faculty of journalism;11;out;55.75259653;37.61085057;550;84;59;0;0;430;710;23;0;144
15370;2;Братеевский проезд;Brateevskij proezd;220;both;55.63229788;37.74351653;725;39;1;0;0;355;900;21;1;199
15380;1;ул. Борисовские пруды;ul. Borisovskie prudy;220;both;55.63412612;37.7445777;780;39;0;2;39;0;1000;5;0;99
15400;2;пр-д Серебрякова, ул. Вильгельма Пика;proezd Serebrjakova, ul. Wilhelm Pieck;89;both;55.84593596;37.63842726;740;57;25;0;0;370;830;20;0;117
15410;1;пр-д Серебрякова, 1-й Ботанический пр-д;proezd Serebrjakova, Pervyj Botanicheskij proezd;89;both;55.84663659;37.63878382;740;50;50;0;0;0;0;0;0;110
15412;3;пр-д Серебрякова, ул. Снежная;proezd Serebrjakova, ul. Snezhnaja;89;both;55.84665185;37.63932906;740;57;24;0;0;370;830;20;0;117
15420;4;"Ботанический сад, ул. Вильгельма Пика, 1-я ул. Леонова, парк ""Сад будущего""";Botanicheskij sad, ul. Wilhelm Pieck, Pervaya ulitsa Leonova, Sad Buduschego Park;89;out;55.84379698;37.6375905;900;0;0;0;0;0;0;0;1;160
15421;4;"Ботанический сад, ул. Вильгельма Пика, 1-я ул. Леонова, парк ""Сад будущего""";Botanicheskij sad, ul. Wilhelm Pieck, Pervaya ulitsa Leonova, Sad Buduschego Park;89;in;55.84391492;37.6373667;900;0;0;0;0;0;0;0;1;160
15440;6;ул. Перерва, ул. Люблинская, 1-й мкр. Марьинского парка;ul. Pererva, ul. Ljublinskaja, Pervyj mikrorajon Mar'inskogo parka;158;both;55.6586579;37.74892822;740;59;1;0;0;410;720;19;0;119
15450;4;"ул. Перерва, ""Ашан""";"ul. Pererva, ""AUCHAN"" shopping mall";158;both;55.65928933;37.74974671;740;63;0;0;0;410;720;19;0;123
15460;5;ул. Перерва, Мячковский б-р;ul. Pererva, Mjachkovskij boulevard;158;both;55.65902286;37.74995286;740;64;38;0;0;310;720;19;0;124
15470;3;ул. Перерва, 5-й мкр. Марьинского парка;ul. Pererva, Pjatyj mikrorajon Mar'inskogo parka;158;both;55.65988335;37.75208689;740;64;1;0;0;410;720;19;0;124
15480;2;ул. Перерва, ул. Братиславская, парк;ul. Pererva, ul. Bratislavskaja, park;158;both;55.66013989;37.75275649;740;58;32;0;0;310;720;19;0;118
15490;1;"ул. Перерва, ТЦ ""БУМ""";"ul. Pererva, shopping mall ""BUM""";158;both;55.66003071;37.75173643;740;60;0;0;0;410;720;19;0;120
15500;1;ул. Адмирала Лазарева, ул. Южнобутовская;ul. Admirala Lazareva, ul. Juzhnobutovskaja;193;both;55.5450345;37.54156776;800;0;0;1;0;0;0;0;0;60
15510;1;б-р Дмитрия Донского, мкр. 2 и 2А Северного Бутова;boulevard Dmitrija Donskogo, mikrorajon 2 and 2A Severnogo Butova;164;both;55.57026254;37.5764086;740;61;37;0;0;300;770;20;0;121
15511;1;б-р Дмитрия Донского, мкр. 2 и 2А Северного Бутова;boulevard Dmitrija Donskogo, mikrorajon 2 and 2A Severnogo Butova;191;both;55.57026254;37.5764086;740;61;37;0;0;300;770;20;0;121
15512;2;ул. Знаменские Садки;ul. Znamenskie Sadki;164;both;55.57065804;37.57671248;740;58;1;0;0;420;770;20;0;118
15513;2;ул. Знаменские Садки;ul. Znamenskie Sadki;191;both;55.57065804;37.57671248;740;58;1;0;0;420;770;20;0;118
15520;5;"ТРК ""Круг""";"shopping mall ""Krug""";164;both;55.56995561;37.57790815;740;67;43;0;0;300;770;20;0;127
15521;5;"ТРК ""Круг""";"shopping mall ""Krug""";191;both;55.56995561;37.57790815;740;67;43;0;0;300;770;20;0;127
15522;4;ул. Старокачаловская;ul. Starokachalovskaja;164;both;55.57033431;37.57818912;740;64;2;0;0;420;770;21;0;124
15523;4;ул. Старокачаловская;ul. Starokachalovskaja;191;both;55.57033431;37.57818912;740;64;2;0;0;420;770;21;0;124
15524;3;б-р Дмитрия Донского, автобусы на Подольск;boulevard Dmitrija Donskogo, buses to Podolsk;164;both;55.57009304;37.5771202;740;60;1;0;0;410;770;20;0;120
